Time	Ampl		
-0.024405136	1.98		
-0.024404136	1.98		
-0.024403136	2.02		
-0.024402136	1.94		
-0.024401136	2		
-0.024400136	2.02		
-0.024399136	2		
-0.024398136	1.98		
-0.024397136	2		
-0.024396136	2.02		
-0.024395136	2		
-0.024394136	2.04		
-0.024393136	2.06		
-0.024392136	2.02		
-0.024391136	2		
-0.024390136	1.98		
-0.024389136	2		
-0.024388136	2.04		
-0.024387136	2.02		
-0.024386136	1.94		
-0.024385136	2		
-0.024384136	1.98		
-0.024383136	1.98		
-0.024382136	1.98		
-0.024381136	2.04		
-0.024380136	1.96		
-0.024379136	2.04		
-0.024378136	2.02		
-0.024377136	2.06		
-0.024376136	2.02		
-0.024375136	1.96		
-0.024374136	2.02		
-0.024373136	1.96		
-0.024372136	2		
-0.024371136	2.02		
-0.024370136	2.04		
-0.024369136	1.98		
-0.024368136	2.04		
-0.024367136	1.98		
-0.024366136	2.02		
-0.024365136	2.02		
-0.024364136	1.94		
-0.024363136	2		
-0.024362136	2		
-0.024361136	2.02		
-0.024360136	2.04		
-0.024359136	1.96		
-0.024358136	2.04		
-0.024357136	2		
-0.024356136	2		
-0.024355136	2		
-0.024354136	2.02		
-0.024353136	2		
-0.024352136	1.98		
-0.024351136	2.02		
-0.024350136	2		
-0.024349136	2.02		
-0.024348136	1.98		
-0.024347136	2		
-0.024346136	1.96		
-0.024345136	1.98		
-0.024344136	2.04		
-0.024343136	2		
-0.024342136	1.98		
-0.024341136	1.92		
-0.024340136	1.98		
-0.024339136	2.02		
-0.024338136	2.02		
-0.024337136	2.02		
-0.024336136	1.92		
-0.024335136	2.06		
-0.024334136	2.04		
-0.024333136	1.98		
-0.024332136	2.02		
-0.024331136	2.04		
-0.024330136	2		
-0.024329136	2		
-0.024328136	2		
-0.024327136	1.88		
-0.024326136	1.98		
-0.024325136	1.88		
-0.024324136	2.02		
-0.024323136	2.02		
-0.024322136	1.94		
-0.024321136	2.02		
-0.024320136	1.96		
-0.024319136	2		
-0.024318136	2.04		
-0.024317136	2.04		
-0.024316136	1.96		
-0.024315136	1.98		
-0.024314136	2.02		
-0.024313136	2		
-0.024312136	1.98		
-0.024311136	1.98		
-0.024310136	1.92		
-0.024309136	1.98		
-0.024308136	1.94		
-0.024307136	1.92		
-0.024306136	1.96		
-0.024305136	2.02		
-0.024304136	2		
-0.024303136	2		
-0.024302136	2.02		
-0.024301136	1.98		
-0.024300136	2.04		
-0.024299136	2.04		
-0.024298136	2.02		
-0.024297136	2.02		
-0.024296136	1.98		
-0.024295136	1.94		
-0.024294136	1.92		
-0.024293136	1.98		
-0.024292136	2.02		
-0.024291136	2.02		
-0.024290136	2		
-0.024289136	2.04		
-0.024288136	2		
-0.024287136	2.04		
-0.024286136	2.04		
-0.024285136	2.04		
-0.024284136	1.94		
-0.024283136	1.96		
-0.024282136	1.98		
-0.024281136	1.94		
-0.024280136	1.96		
-0.024279136	1.96		
-0.024278136	2		
-0.024277136	1.94		
-0.024276136	2.06		
-0.024275136	1.96		
-0.024274136	2.04		
-0.024273136	2.02		
-0.024272136	1.94		
-0.024271136	2.06		
-0.024270136	2.02		
-0.024269136	2		
-0.024268136	2.04		
-0.024267136	1.96		
-0.024266136	1.92		
-0.024265136	1.92		
-0.024264136	2		
-0.024263136	1.96		
-0.024262136	2.02		
-0.024261136	1.94		
-0.024260136	1.96		
-0.024259136	2		
-0.024258136	1.94		
-0.024257136	2		
-0.024256136	2.04		
-0.024255136	2.02		
-0.024254136	1.96		
-0.024253136	2.04		
-0.024252136	2.02		
-0.024251136	2.04		
-0.024250136	2		
-0.024249136	2		
-0.024248136	2.08		
-0.024247136	1.96		
-0.024246136	2.04		
-0.024245136	2		
-0.024244136	2		
-0.024243136	2.04		
-0.024242136	1.98		
-0.024241136	2.04		
-0.024240136	2.02		
-0.024239136	2.04		
-0.024238136	2		
-0.024237136	1.96		
-0.024236136	1.98		
-0.024235136	1.98		
-0.024234136	1.96		
-0.024233136	2.02		
-0.024232136	1.92		
-0.024231136	2.02		
-0.024230136	1.92		
-0.024229136	2.04		
-0.024228136	1.96		
-0.024227136	1.94		
-0.024226136	1.98		
-0.024225136	2		
-0.024224136	1.96		
-0.024223136	1.98		
-0.024222136	2.04		
-0.024221136	1.98		
-0.024220136	1.94		
-0.024219136	2		
-0.024218136	1.96		
-0.024217136	1.96		
-0.024216136	2		
-0.024215136	2		
-0.024214136	1.94		
-0.024213136	2.02		
-0.024212136	1.96		
-0.024211136	2		
-0.024210136	1.98		
-0.024209136	1.94		
-0.024208136	1.92		
-0.024207136	2		
-0.024206136	1.96		
-0.024205136	2.04		
-0.024204136	1.94		
-0.024203136	1.98		
-0.024202136	2.02		
-0.024201136	1.98		
-0.024200136	1.96		
-0.024199136	1.94		
-0.024198136	1.98		
-0.024197136	2.04		
-0.024196136	2		
-0.024195136	2		
-0.024194136	1.94		
-0.024193136	2.06		
-0.024192136	2		
-0.024191136	1.98		
-0.024190136	1.98		
-0.024189136	1.96		
-0.024188136	1.96		
-0.024187136	2.02		
-0.024186136	2.04		
-0.024185136	2		
-0.024184136	2.06		
-0.024183136	1.98		
-0.024182136	2.04		
-0.024181136	1.98		
-0.024180136	1.96		
-0.024179136	2.08		
-0.024178136	2		
-0.024177136	1.94		
-0.024176136	2.02		
-0.024175136	2.04		
-0.024174136	1.94		
-0.024173136	2.04		
-0.024172136	2		
-0.024171136	1.98		
-0.024170136	1.96		
-0.024169136	1.98		
-0.024168136	2.02		
-0.024167136	1.98		
-0.024166136	1.96		
-0.024165136	1.98		
-0.024164136	1.94		
-0.024163136	2.04		
-0.024162136	1.98		
-0.024161136	2		
-0.024160136	1.98		
-0.024159136	2		
-0.024158136	2		
-0.024157136	2		
-0.024156136	2.06		
-0.024155136	1.98		
-0.024154136	2.06		
-0.024153136	2.02		
-0.024152136	1.94		
-0.024151136	2.02		
-0.024150136	2.02		
-0.024149136	1.98		
-0.024148136	1.96		
-0.024147136	2		
-0.024146136	2.02		
-0.024145136	2.02		
-0.024144136	1.92		
-0.024143136	1.98		
-0.024142136	2.02		
-0.024141136	1.94		
-0.024140136	1.94		
-0.024139136	1.96		
-0.024138136	1.96		
-0.024137136	1.92		
-0.024136136	2		
-0.024135136	1.96		
-0.024134136	2.04		
-0.024133136	1.94		
-0.024132136	2.02		
-0.024131136	2.04		
-0.024130136	2.04		
-0.024129136	2.02		
-0.024128136	2.02		
-0.024127136	1.92		
-0.024126136	2.02		
-0.024125136	1.98		
-0.024124136	1.98		
-0.024123136	1.96		
-0.024122136	1.96		
-0.024121136	2		
-0.024120136	2.06		
-0.024119136	2		
-0.024118136	1.92		
-0.024117136	2		
-0.024116136	1.98		
-0.024115136	2		
-0.024114136	1.98		
-0.024113136	1.98		
-0.024112136	1.96		
-0.024111136	1.94		
-0.024110136	2.04		
-0.024109136	2.06		
-0.024108136	2		
-0.024107136	2		
-0.024106136	2		
-0.024105136	1.98		
-0.024104136	2.02		
-0.024103136	2.02		
-0.024102136	2.02		
-0.024101136	2.06		
-0.024100136	2.04		
-0.024099136	2.02		
-0.024098136	2		
-0.024097136	2.04		
-0.024096136	2		
-0.024095136	1.92		
-0.024094136	2		
-0.024093136	1.92		
-0.024092136	1.94		
-0.024091136	2.06		
-0.024090136	2		
-0.024089136	2.02		
-0.024088136	2.04		
-0.024087136	2.04		
-0.024086136	1.92		
-0.024085136	1.92		
-0.024084136	2		
-0.024083136	1.98		
-0.024082136	1.94		
-0.024081136	1.9		
-0.024080136	1.94		
-0.024079136	2.04		
-0.024078136	2.04		
-0.024077136	1.96		
-0.024076136	2.02		
-0.024075136	2.04		
-0.024074136	2.04		
-0.024073136	2.02		
-0.024072136	2		
-0.024071136	1.94		
-0.024070136	2.02		
-0.024069136	2		
-0.024068136	1.88		
-0.024067136	2.04		
-0.024066136	1.96		
-0.024065136	1.94		
-0.024064136	2.02		
-0.024063136	2.04		
-0.024062136	1.98		
-0.024061136	1.98		
-0.024060136	1.96		
-0.024059136	1.98		
-0.024058136	1.96		
-0.024057136	2		
-0.024056136	1.98		
-0.024055136	2.04		
-0.024054136	1.98		
-0.024053136	2		
-0.024052136	1.98		
-0.024051136	1.96		
-0.024050136	2		
-0.024049136	1.98		
-0.024048136	1.94		
-0.024047136	2.02		
-0.024046136	2		
-0.024045136	1.98		
-0.024044136	1.96		
-0.024043136	2.02		
-0.024042136	2.02		
-0.024041136	2.02		
-0.024040136	1.98		
-0.024039136	1.98		
-0.024038136	2.04		
-0.024037136	1.98		
-0.024036136	2		
-0.024035136	2.02		
-0.024034136	2		
-0.024033136	2.02		
-0.024032136	1.98		
-0.024031136	1.94		
-0.024030136	2		
-0.024029136	1.92		
-0.024028136	2.02		
-0.024027136	1.96		
-0.024026136	1.94		
-0.024025136	1.94		
-0.024024136	2		
-0.024023136	2		
-0.024022136	2.02		
-0.024021136	2.04		
-0.024020136	1.96		
-0.024019136	1.98		
-0.024018136	2		
-0.024017136	2.06		
-0.024016136	1.98		
-0.024015136	2.02		
-0.024014136	1.96		
-0.024013136	2.02		
-0.024012136	1.98		
-0.024011136	1.98		
-0.024010136	2		
-0.024009136	1.98		
-0.024008136	1.96		
-0.024007136	1.96		
-0.024006136	2.02		
-0.024005136	2		
-0.024004136	2.04		
-0.024003136	1.94		
-0.024002136	2.02		
-0.024001136	1.96		
-0.024000136	1.92		
-0.023999136	1.94		
-0.023998136	1.96		
-0.023997136	2.02		
-0.023996136	2.04		
-0.023995136	1.98		
-0.023994136	1.98		
-0.023993136	2.02		
-0.023992136	2.08		
-0.023991136	1.92		
-0.023990136	2		
-0.023989136	1.98		
-0.023988136	1.98		
-0.023987136	1.96		
-0.023986136	2.02		
-0.023985136	1.98		
-0.023984136	1.94		
-0.023983136	2		
-0.023982136	1.9		
-0.023981136	1.96		
-0.023980136	1.96		
-0.023979136	2.02		
-0.023978136	1.94		
-0.023977136	1.98		
-0.023976136	1.92		
-0.023975136	2.02		
-0.023974136	2.04		
-0.023973136	2		
-0.023972136	2		
-0.023971136	1.98		
-0.023970136	2.06		
-0.023969136	1.98		
-0.023968136	2		
-0.023967136	2.04		
-0.023966136	2		
-0.023965136	1.9		
-0.023964136	2.04		
-0.023963136	1.96		
-0.023962136	2.04		
-0.023961136	1.92		
-0.023960136	1.96		
-0.023959136	1.92		
-0.023958136	1.98		
-0.023957136	1.96		
-0.023956136	1.92		
-0.023955136	1.92		
-0.023954136	2.04		
-0.023953136	2.02		
-0.023952136	1.94		
-0.023951136	2.08		
-0.023950136	1.92		
-0.023949136	2.08		
-0.023948136	1.98		
-0.023947136	1.96		
-0.023946136	1.94		
-0.023945136	2.02		
-0.023944136	2.02		
-0.023943136	2.04		
-0.023942136	1.98		
-0.023941136	1.94		
-0.023940136	2		
-0.023939136	2		
-0.023938136	2.02		
-0.023937136	2		
-0.023936136	2.04		
-0.023935136	2.02		
-0.023934136	2.02		
-0.023933136	1.98		
-0.023932136	2.04		
-0.023931136	2.06		
-0.023930136	2.02		
-0.023929136	1.96		
-0.023928136	2.02		
-0.023927136	2.04		
-0.023926136	2		
-0.023925136	2		
-0.023924136	2.06		
-0.023923136	1.98		
-0.023922136	1.98		
-0.023921136	1.96		
-0.023920136	1.94		
-0.023919136	2.02		
-0.023918136	1.98		
-0.023917136	1.94		
-0.023916136	1.96		
-0.023915136	1.98		
-0.023914136	2		
-0.023913136	2.06		
-0.023912136	2		
-0.023911136	2.02		
-0.023910136	2		
-0.023909136	1.98		
-0.023908136	1.94		
-0.023907136	1.94		
-0.023906136	2.04		
-0.023905136	1.98		
-0.023904136	2		
-0.023903136	2		
-0.023902136	2		
-0.023901136	1.98		
-0.023900136	1.94		
-0.023899136	1.98		
-0.023898136	2		
-0.023897136	1.98		
-0.023896136	2.06		
-0.023895136	1.96		
-0.023894136	2.08		
-0.023893136	2.02		
-0.023892136	2		
-0.023891136	1.94		
-0.023890136	1.96		
-0.023889136	1.96		
-0.023888136	1.94		
-0.023887136	2.02		
-0.023886136	1.94		
-0.023885136	2		
-0.023884136	2.06		
-0.023883136	1.96		
-0.023882136	2.04		
-0.023881136	1.98		
-0.023880136	1.96		
-0.023879136	2.04		
-0.023878136	2		
-0.023877136	2.02		
-0.023876136	1.96		
-0.023875136	2		
-0.023874136	2.02		
-0.023873136	2		
-0.023872136	2.04		
-0.023871136	2		
-0.023870136	1.94		
-0.023869136	2.08		
-0.023868136	1.98		
-0.023867136	1.98		
-0.023866136	2.02		
-0.023865136	1.94		
-0.023864136	2		
-0.023863136	1.94		
-0.023862136	2.02		
-0.023861136	2.04		
-0.023860136	1.94		
-0.023859136	1.92		
-0.023858136	2.04		
-0.023857136	1.96		
-0.023856136	1.98		
-0.023855136	1.98		
-0.023854136	1.96		
-0.023853136	2		
-0.023852136	2		
-0.023851136	2.04		
-0.023850136	1.98		
-0.023849136	2.1		
-0.023848136	1.98		
-0.023847136	2.06		
-0.023846136	2		
-0.023845136	1.92		
-0.023844136	2.02		
-0.023843136	1.98		
-0.023842136	2		
-0.023841136	2		
-0.023840136	2		
-0.023839136	2.02		
-0.023838136	1.92		
-0.023837136	1.98		
-0.023836136	1.92		
-0.023835136	2.02		
-0.023834136	2		
-0.023833136	1.98		
-0.023832136	1.98		
-0.023831136	1.98		
-0.023830136	2		
-0.023829136	2		
-0.023828136	1.98		
-0.023827136	2.02		
-0.023826136	1.94		
-0.023825136	2.02		
-0.023824136	2.02		
-0.023823136	1.96		
-0.023822136	2		
-0.023821136	2.02		
-0.023820136	2		
-0.023819136	1.96		
-0.023818136	1.98		
-0.023817136	1.94		
-0.023816136	1.98		
-0.023815136	1.98		
-0.023814136	1.94		
-0.023813136	2		
-0.023812136	2.04		
-0.023811136	1.94		
-0.023810136	1.96		
-0.023809136	1.94		
-0.023808136	2		
-0.023807136	2		
-0.023806136	1.98		
-0.023805136	2.02		
-0.023804136	2.02		
-0.023803136	2		
-0.023802136	1.96		
-0.023801136	1.98		
-0.023800136	1.98		
-0.023799136	1.98		
-0.023798136	1.94		
-0.023797136	1.96		
-0.023796136	1.98		
-0.023795136	1.98		
-0.023794136	1.94		
-0.023793136	2.08		
-0.023792136	1.92		
-0.023791136	1.94		
-0.023790136	2		
-0.023789136	1.96		
-0.023788136	1.96		
-0.023787136	1.94		
-0.023786136	1.92		
-0.023785136	2		
-0.023784136	1.98		
-0.023783136	1.96		
-0.023782136	2		
-0.023781136	1.88		
-0.023780136	1.98		
-0.023779136	1.98		
-0.023778136	1.92		
-0.023777136	2.02		
-0.023776136	2		
-0.023775136	1.92		
-0.023774136	2.02		
-0.023773136	2.04		
-0.023772136	1.92		
-0.023771136	2.02		
-0.023770136	2		
-0.023769136	2.02		
-0.023768136	2		
-0.023767136	2		
-0.023766136	2.02		
-0.023765136	2		
-0.023764136	1.98		
-0.023763136	1.9		
-0.023762136	1.96		
-0.023761136	1.98		
-0.023760136	1.96		
-0.023759136	2.08		
-0.023758136	1.98		
-0.023757136	1.94		
-0.023756136	2.08		
-0.023755136	1.96		
-0.023754136	2.02		
-0.023753136	1.96		
-0.023752136	1.92		
-0.023751136	2.04		
-0.023750136	2		
-0.023749136	1.96		
-0.023748136	1.98		
-0.023747136	2.02		
-0.023746136	1.98		
-0.023745136	2.04		
-0.023744136	1.96		
-0.023743136	2		
-0.023742136	1.92		
-0.023741136	1.98		
-0.023740136	2.02		
-0.023739136	2		
-0.023738136	2.04		
-0.023737136	2.04		
-0.023736136	1.92		
-0.023735136	2		
-0.023734136	1.98		
-0.023733136	2.04		
-0.023732136	1.98		
-0.023731136	1.96		
-0.023730136	1.98		
-0.023729136	1.98		
-0.023728136	1.98		
-0.023727136	1.96		
-0.023726136	2		
-0.023725136	1.92		
-0.023724136	2		
-0.023723136	1.98		
-0.023722136	2		
-0.023721136	1.98		
-0.023720136	1.98		
-0.023719136	1.94		
-0.023718136	1.98		
-0.023717136	2		
-0.023716136	2.02		
-0.023715136	2.02		
-0.023714136	1.98		
-0.023713136	2		
-0.023712136	1.94		
-0.023711136	1.92		
-0.023710136	2		
-0.023709136	2		
-0.023708136	2.04		
-0.023707136	1.92		
-0.023706136	2		
-0.023705136	1.94		
-0.023704136	2		
-0.023703136	2.06		
-0.023702136	1.98		
-0.023701136	1.92		
-0.023700136	1.92		
-0.023699136	1.96		
-0.023698136	1.96		
-0.023697136	1.96		
-0.023696136	1.98		
-0.023695136	1.96		
-0.023694136	2		
-0.023693136	1.94		
-0.023692136	2.02		
-0.023691136	2.02		
-0.023690136	1.94		
-0.023689136	1.94		
-0.023688136	2.04		
-0.023687136	2.06		
-0.023686136	1.96		
-0.023685136	1.96		
-0.023684136	2.06		
-0.023683136	2		
-0.023682136	2.04		
-0.023681136	1.98		
-0.023680136	1.98		
-0.023679136	1.94		
-0.023678136	2.06		
-0.023677136	1.98		
-0.023676136	2.04		
-0.023675136	1.96		
-0.023674136	1.98		
-0.023673136	2.02		
-0.023672136	1.96		
-0.023671136	2		
-0.023670136	2		
-0.023669136	2.02		
-0.023668136	1.98		
-0.023667136	2		
-0.023666136	1.98		
-0.023665136	2.06		
-0.023664136	2.04		
-0.023663136	2		
-0.023662136	1.96		
-0.023661136	1.98		
-0.023660136	2.08		
-0.023659136	2		
-0.023658136	1.96		
-0.023657136	2.02		
-0.023656136	1.96		
-0.023655136	1.96		
-0.023654136	2		
-0.023653136	1.98		
-0.023652136	1.98		
-0.023651136	2.04		
-0.023650136	2.04		
-0.023649136	2.06		
-0.023648136	2		
-0.023647136	2.02		
-0.023646136	2.04		
-0.023645136	2		
-0.023644136	2		
-0.023643136	2		
-0.023642136	2.04		
-0.023641136	1.92		
-0.023640136	1.96		
-0.023639136	2.04		
-0.023638136	1.92		
-0.023637136	2		
-0.023636136	2		
-0.023635136	1.94		
-0.023634136	1.98		
-0.023633136	2		
-0.023632136	2.04		
-0.023631136	2.04		
-0.023630136	2.02		
-0.023629136	1.9		
-0.023628136	2		
-0.023627136	1.98		
-0.023626136	2.06		
-0.023625136	2		
-0.023624136	1.92		
-0.023623136	1.98		
-0.023622136	1.96		
-0.023621136	1.9		
-0.023620136	1.96		
-0.023619136	2.02		
-0.023618136	2.04		
-0.023617136	2.02		
-0.023616136	2.04		
-0.023615136	1.98		
-0.023614136	1.92		
-0.023613136	1.96		
-0.023612136	1.92		
-0.023611136	2		
-0.023610136	1.94		
-0.023609136	2.02		
-0.023608136	1.88		
-0.023607136	1.9		
-0.023606136	1.94		
-0.023605136	1.94		
-0.023604136	1.98		
-0.023603136	2		
-0.023602136	2.06		
-0.023601136	2		
-0.023600136	2		
-0.023599136	1.98		
-0.023598136	1.94		
-0.023597136	1.96		
-0.023596136	1.96		
-0.023595136	1.98		
-0.023594136	1.98		
-0.023593136	2		
-0.023592136	1.96		
-0.023591136	1.96		
-0.023590136	1.96		
-0.023589136	1.96		
-0.023588136	1.98		
-0.023587136	1.96		
-0.023586136	2.06		
-0.023585136	2.02		
-0.023584136	1.96		
-0.023583136	2.02		
-0.023582136	1.98		
-0.023581136	1.98		
-0.023580136	2		
-0.023579136	2.02		
-0.023578136	2.02		
-0.023577136	2.02		
-0.023576136	1.9		
-0.023575136	2.02		
-0.023574136	1.96		
-0.023573136	1.98		
-0.023572136	2		
-0.023571136	1.98		
-0.023570136	2.04		
-0.023569136	2		
-0.023568136	1.92		
-0.023567136	2.02		
-0.023566136	1.96		
-0.023565136	1.98		
-0.023564136	2		
-0.023563136	2.04		
-0.023562136	1.96		
-0.023561136	2.04		
-0.023560136	2		
-0.023559136	2		
-0.023558136	1.98		
-0.023557136	1.98		
-0.023556136	2		
-0.023555136	1.96		
-0.023554136	2		
-0.023553136	1.98		
-0.023552136	1.98		
-0.023551136	2		
-0.023550136	2.08		
-0.023549136	2.02		
-0.023548136	2.02		
-0.023547136	1.98		
-0.023546136	2.04		
-0.023545136	2		
-0.023544136	2.02		
-0.023543136	1.96		
-0.023542136	1.98		
-0.023541136	2.04		
-0.023540136	2		
-0.023539136	2.02		
-0.023538136	2.02		
-0.023537136	1.96		
-0.023536136	2.06		
-0.023535136	2.02		
-0.023534136	2.04		
-0.023533136	1.96		
-0.023532136	1.94		
-0.023531136	2.02		
-0.023530136	1.94		
-0.023529136	2.04		
-0.023528136	2.02		
-0.023527136	1.94		
-0.023526136	1.98		
-0.023525136	1.94		
-0.023524136	1.96		
-0.023523136	1.96		
-0.023522136	1.98		
-0.023521136	2.02		
-0.023520136	1.96		
-0.023519136	2.04		
-0.023518136	2		
-0.023517136	2.06		
-0.023516136	2.04		
-0.023515136	2		
-0.023514136	2.04		
-0.023513136	1.98		
-0.023512136	1.98		
-0.023511136	1.96		
-0.023510136	2.02		
-0.023509136	2		
-0.023508136	1.98		
-0.023507136	2		
-0.023506136	1.98		
-0.023505136	1.94		
-0.023504136	2.02		
-0.023503136	2		
-0.023502136	2.04		
-0.023501136	2.08		
-0.023500136	2.02		
-0.023499136	1.98		
-0.023498136	2.02		
-0.023497136	1.98		
-0.023496136	1.98		
-0.023495136	2.02		
-0.023494136	2		
-0.023493136	1.98		
-0.023492136	2		
-0.023491136	1.9		
-0.023490136	2		
-0.023489136	1.96		
-0.023488136	2.02		
-0.023487136	2		
-0.023486136	1.98		
-0.023485136	2.04		
-0.023484136	2.04		
-0.023483136	1.92		
-0.023482136	2.04		
-0.023481136	2		
-0.023480136	1.96		
-0.023479136	1.96		
-0.023478136	2		
-0.023477136	1.98		
-0.023476136	1.94		
-0.023475136	2		
-0.023474136	1.92		
-0.023473136	2.02		
-0.023472136	1.96		
-0.023471136	2		
-0.023470136	2.04		
-0.023469136	1.94		
-0.023468136	1.92		
-0.023467136	2		
-0.023466136	1.96		
-0.023465136	2.1		
-0.023464136	2		
-0.023463136	2.06		
-0.023462136	1.98		
-0.023461136	2		
-0.023460136	1.96		
-0.023459136	2.02		
-0.023458136	2.08		
-0.023457136	1.98		
-0.023456136	1.94		
-0.023455136	2.02		
-0.023454136	1.98		
-0.023453136	2		
-0.023452136	2.04		
-0.023451136	1.9		
-0.023450136	1.94		
-0.023449136	2		
-0.023448136	2		
-0.023447136	2.04		
-0.023446136	1.94		
-0.023445136	1.98		
-0.023444136	1.98		
-0.023443136	1.98		
-0.023442136	1.98		
-0.023441136	1.98		
-0.023440136	1.96		
-0.023439136	2		
-0.023438136	1.98		
-0.023437136	2		
-0.023436136	2		
-0.023435136	1.98		
-0.023434136	1.9		
-0.023433136	2.02		
-0.023432136	2		
-0.023431136	2		
-0.023430136	2		
-0.023429136	2		
-0.023428136	1.94		
-0.023427136	2		
-0.023426136	1.98		
-0.023425136	2.02		
-0.023424136	1.98		
-0.023423136	2.06		
-0.023422136	1.96		
-0.023421136	2		
-0.023420136	1.98		
-0.023419136	1.96		
-0.023418136	2.04		
-0.023417136	2.02		
-0.023416136	1.96		
-0.023415136	2		
-0.023414136	2.02		
-0.023413136	2.04		
-0.023412136	2.02		
-0.023411136	2.02		
-0.023410136	1.96		
-0.023409136	1.96		
-0.023408136	2.02		
-0.023407136	2		
-0.023406136	2.06		
-0.023405136	2.06		
-0.023404136	2.02		
-0.023403136	1.98		
-0.023402136	1.92		
-0.023401136	1.96		
-0.023400136	1.9		
-0.023399136	1.96		
-0.023398136	2.02		
-0.023397136	2		
-0.023396136	2		
-0.023395136	1.92		
-0.023394136	2		
-0.023393136	1.98		
-0.023392136	1.96		
-0.023391136	2.04		
-0.023390136	1.98		
-0.023389136	2		
-0.023388136	1.98		
-0.023387136	1.96		
-0.023386136	2.02		
-0.023385136	1.98		
-0.023384136	1.98		
-0.023383136	2		
-0.023382136	1.98		
-0.023381136	1.92		
-0.023380136	2.08		
-0.023379136	2		
-0.023378136	1.96		
-0.023377136	2		
-0.023376136	1.96		
-0.023375136	1.94		
-0.023374136	2.02		
-0.023373136	2		
-0.023372136	1.94		
-0.023371136	1.98		
-0.023370136	1.94		
-0.023369136	1.98		
-0.023368136	2		
-0.023367136	1.98		
-0.023366136	2.02		
-0.023365136	2		
-0.023364136	1.94		
-0.023363136	2.02		
-0.023362136	1.98		
-0.023361136	1.98		
-0.023360136	2.04		
-0.023359136	2.02		
-0.023358136	1.92		
-0.023357136	1.9		
-0.023356136	1.92		
-0.023355136	2.04		
-0.023354136	2.04		
-0.023353136	2.04		
-0.023352136	2		
-0.023351136	2.04		
-0.023350136	1.94		
-0.023349136	1.96		
-0.023348136	2		
-0.023347136	1.96		
-0.023346136	2.02		
-0.023345136	2.04		
-0.023344136	1.94		
-0.023343136	1.96		
-0.023342136	1.96		
-0.023341136	2		
-0.023340136	2		
-0.023339136	1.98		
-0.023338136	1.96		
-0.023337136	1.98		
-0.023336136	1.96		
-0.023335136	2.04		
-0.023334136	2		
-0.023333136	2		
-0.023332136	2		
-0.023331136	1.92		
-0.023330136	2.04		
-0.023329136	2.08		
-0.023328136	1.96		
-0.023327136	2.02		
-0.023326136	1.94		
-0.023325136	2.08		
-0.023324136	2		
-0.023323136	2		
-0.023322136	2.02		
-0.023321136	2.04		
-0.023320136	2		
-0.023319136	2.04		
-0.023318136	1.98		
-0.023317136	1.96		
-0.023316136	2.04		
-0.023315136	2		
-0.023314136	1.94		
-0.023313136	2		
-0.023312136	1.96		
-0.023311136	1.98		
-0.023310136	2.02		
-0.023309136	1.94		
-0.023308136	1.96		
-0.023307136	1.94		
-0.023306136	1.92		
-0.023305136	1.96		
-0.023304136	1.92		
-0.023303136	1.96		
-0.023302136	1.98		
-0.023301136	1.98		
-0.023300136	1.98		
-0.023299136	1.94		
-0.023298136	1.9		
-0.023297136	1.96		
-0.023296136	1.96		
-0.023295136	1.96		
-0.023294136	1.98		
-0.023293136	2		
-0.023292136	2		
-0.023291136	1.98		
-0.023290136	1.98		
-0.023289136	1.92		
-0.023288136	1.94		
-0.023287136	1.94		
-0.023286136	2		
-0.023285136	1.96		
-0.023284136	2		
-0.023283136	2.02		
-0.023282136	1.98		
-0.023281136	1.98		
-0.023280136	1.88		
-0.023279136	2		
-0.023278136	2.02		
-0.023277136	2		
-0.023276136	2.02		
-0.023275136	1.98		
-0.023274136	2.02		
-0.023273136	1.9		
-0.023272136	1.98		
-0.023271136	1.98		
-0.023270136	1.98		
-0.023269136	2.06		
-0.023268136	1.98		
-0.023267136	1.92		
-0.023266136	2		
-0.023265136	1.92		
-0.023264136	1.96		
-0.023263136	1.88		
-0.023262136	2.04		
-0.023261136	2		
-0.023260136	1.92		
-0.023259136	2		
-0.023258136	2		
-0.023257136	2.02		
-0.023256136	1.92		
-0.023255136	1.96		
-0.023254136	1.98		
-0.023253136	1.98		
-0.023252136	2		
-0.023251136	1.96		
-0.023250136	2.02		
-0.023249136	1.94		
-0.023248136	2.04		
-0.023247136	1.98		
-0.023246136	1.94		
-0.023245136	1.98		
-0.023244136	1.96		
-0.023243136	1.92		
-0.023242136	2.04		
-0.023241136	1.98		
-0.023240136	2.02		
-0.023239136	1.88		
-0.023238136	1.92		
-0.023237136	1.94		
-0.023236136	1.98		
-0.023235136	1.98		
-0.023234136	2.04		
-0.023233136	1.98		
-0.023232136	1.94		
-0.023231136	2.02		
-0.023230136	1.98		
-0.023229136	1.94		
-0.023228136	2.02		
-0.023227136	1.94		
-0.023226136	1.98		
-0.023225136	1.98		
-0.023224136	1.92		
-0.023223136	2		
-0.023222136	1.98		
-0.023221136	1.94		
-0.023220136	1.96		
-0.023219136	1.96		
-0.023218136	2.02		
-0.023217136	1.98		
-0.023216136	2		
-0.023215136	2.02		
-0.023214136	2.02		
-0.023213136	2.02		
-0.023212136	1.92		
-0.023211136	2		
-0.023210136	2.04		
-0.023209136	2.02		
-0.023208136	1.98		
-0.023207136	2.02		
-0.023206136	2.04		
-0.023205136	1.96		
-0.023204136	2		
-0.023203136	2.06		
-0.023202136	2		
-0.023201136	2		
-0.023200136	2		
